background.cpgs	CpG.coordinate	Chr.hg19	Start.hg19	End.hg19	CpG_Names	amplicon	Type.of.amplicon	S1.mean	S2.mean	S3.mean	S4.mean	NBC.mean	GC.mean	MBC.mean	PB.mean	diff.NBC.MB	diff.NBC.MB.conf	
540	NA	chr17.76175491.76175492	chr17	76175491	76175492	MCL.84	AMPL131245	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
541	NA	chr16.67725718.67725719	chr16	67725718	67725719	MCL.73	AMPL131194	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
542	NA	chr2.6482930.6482931	chr2	6482930	6482931	MCL.5	AMPL130665	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
543	NA	chr11.67218165.67218166	chr11	67218165	67218166	MCL.43	AMPL131026	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
544	NA	chr15.23893367.23893370	chr15	23893367	23893370	imprinted.B.6	AMPL131138	CpG.imprinted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
545	NA	chr15.25200692.25200695	chr15	25200692	25200695	imprinted.B.7	AMPL131139	CpG.imprinted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
546	NA	chr11.130022133.130022134	chr11	130022133	130022134	MCL.48	AMPL131048	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
547	NA	chr14.95782481.95782482	chr14	95782481	95782482	MCL.62	AMPL131127	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
548	NA	chr5.173128582.173128583	chr5	173128582	173128583	MCL.19	AMPL200028	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
549	NA	chr7.73881611.73881612	chr7	73881611	73881612	MCL.22	AMPL130906	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
550	NA	chr15.59666025.59666026	chr15	59666025	59666026	MCL.69	AMPL200320	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
551	NA	chr10.556692.556693	chr10	556692	556693	MCL.35	AMPL130971	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
552	NA	chr11.69469776.69469777	chr11	69469776	69469777	MCL.47	AMPL200210	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
553	NA	chr2.60735834.60735835	chr2	60735834	60735835	MCL.7	AMPL130674	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
554	NA	chr18.35116493.35116494	chr18	35116493	35116494	MCL.86	AMPL200414	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
555	NA	chr9.137265241.137265242	chr9	137265241	137265242	MCL.34	AMPL130968	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
556	NA	chr5.64370097.64370098	chr5	64370097	64370098	MCL.15	AMPL130791	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
557	NA	chr11.2020495.2020498	chr11	2020495	2020498	imprinted.B.1	AMPL131007	CpG.imprinted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
558	NA	chr15.59624907.59624908	chr15	59624907	59624908	MCL.65	AMPL131148	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
559	NA	chr19.19280631.19280632	chr19	19280631	19280632	MCL.91	AMPL131297	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
560	NA	chr15.59662301.59662302	chr15	59662301	59662302	MCL.68	AMPL131151	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
561	NA	chr12.133209336.133209337	chr12	133209336	133209337	MCL.58	AMPL200264	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562	NA	chr15.59667232.59667233	chr15	59667232	59667233	MCL.70	AMPL131154	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
563	NA	chr9.91996534.91996535	chr9	91996534	91996535	MCL.28	AMPL130952	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
564	NA	chr11.69469365.69469366	chr11	69469365	69469366	MCL.46	AMPL200209	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
565	NA	chr9.117252424.117252425	chr9	117252424	117252425	MCL.31	AMPL130956	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
566	NA	chr2.112464165.112464166	chr2	112464165	112464166	MCL.10	AMPL130685	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
567	NA	chr14.95764787.95764788	chr14	95764787	95764788	MCL.61	AMPL131126	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
568	NA	chr9.137113224.137113225	chr9	137113224	137113225	MCL.33	AMPL130967	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
569	NA	chr15.99409272.99409275	chr15	99409272	99409275	imprinted.B.10	AMPL131166	CpG.imprinted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
570	NA	chr9.574156.574157	chr9	574156	574157	MCL.27	AMPL130948	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
571	NA	chr2.6478428.6478429	chr2	6478428	6478429	MCL.extra.1	AMPL199897	CpG.MCL.multiple.cutsites	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
572	NA	chr9.536803.536804	chr9	536803	536804	MCL.26	AMPL130947	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
573	NA	chr2.101706812.101706813	chr2	101706812	101706813	MCL.9	AMPL130683	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
574	NA	chr2.60748403.60748404	chr2	60748403	60748404	MCL.8	AMPL130675	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
575	NA	chr16.88724702.88724703	chr16	88724702	88724703	MCL.77	AMPL131207	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
576	NA	chr17.55714905.55714906	chr17	55714905	55714906	MCL.80	AMPL131233	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
577	NA	chr9.117250565.117250566	chr9	117250565	117250566	MCL.29	AMPL130954	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
578	NA	chr17.55978708.55978709	chr17	55978708	55978709	MCL.82	AMPL131235	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
579	NA	chr18.77245313.77245314	chr18	77245313	77245314	MCL.87	AMPL131267	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
580	NA	chr22.37474193.37474194	chr22	37474193	37474194	MCL.98	AMPL131351	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
581	NA	chr19.19274360.19274361	chr19	19274360	19274361	MCL.88	AMPL202813	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
582	NA	chr17.76177019.76177020	chr17	76177019	76177020	MCL.85	AMPL131247	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
