X6042308046_R06C02	X6042308046_R03C02	X6042308061_R05C02	X6042308061_R06C02	X6042308062_R04C02	X6042308062_R06C02	X6042308061_R04C02	X6042308046_R06C01	X6042308046_R04C02	X6042308061_R03C01	X6042308062_R05C01	X6042308062_R03C02	X6042308062_R01C01	X6042308062_R03C01	X6042308061_R01C01	X6042308046_R01C01	X6042308046_R04C01	X6042308061_R01C02	X6042308062_R04C01	X6042308061_R05C01	X6042308046_R02C01	X6042308046_R05C01	X6929671168_R04C01	X5900833028_R01C02	X5900833028_R01C01	X5900833028_R04C01	X6929671131_R04C02	X6929671127_R02C02	X6929671137_R01C01	X7990908013_R05C01	X6929671127_R05C02	X6929671133_R03C02	X6929671127_R06C02	X6929671133_R04C02	X6929671168_R03C01	X6929671168_R03C02	X6929671131_R03C02	X7990908013_R03C02	X7990908013_R05C02	X7990908013_R04C01	X7990908013_R01C02	X6929671168_R06C01	X6929671168_R04C02	X6929671131_R06C02	X7990908013_R04C02	X7990908013_R06C02	X7990908013_R06C01	X7990908013_R02C02	X7990895055_R06C01	X6929671168_R01C01	X6929671168_R02C01	X7990895143_R06C02	X5900833028_R03C02	X5900833028_R03C01	X5900833028_R06C01	X6929671127_R04C02	X6929671137_R03C01	X5900833028_R02C02	X5900833028_R02C01	X5900833028_R05C01	X6929671127_R03C02	X6929671137_R02C01
cg03395188	0.831921148312167	0.80764163372859	0.84964881474978	0.83740323439457	0.821004534597944	0.916274831419719	0.859807692307692	0.880115111953394	0.854043463851329	0.808255117877467	0.866154690071311	0.882671410340694	0.851244773850247	0.874909703828558	0.828974995228097	0.826469605258272	0.859740733978455	0.794327530566792	0.901723209477652	0.85829069919979	0.842973660580664	0.852577689372942	0.684749003352232	0.761236687744312	0.80880133043367	0.75123079707389	0.798660846717803	0.782197273456295	0.757163012806599	0.73859805814054	0.762626436980012	0.733124018838305	0.611555142428497	0.611363236587511	0.462421972534332	0.632022037605086	0.61651352516616	0.562589366956974	0.586413301662708	0.558758109360519	0.483307219476919	0.568285569363429	0.641566629291479	0.645274557915221	0.62194881242187	0.615703694987056	0.563841628239784	0.591543203201038	0.536413123182967	0.416806003810709	0.402039249574674	0.474179812644471	0.609008969301629	0.566475037691487	0.570651482707118	0.551969427522797	0.573190860915646	0.754090909090909	0.755133889865986	0.71398494335191	0.74887875755217	0.724878569607708
cg03566174	0.535975375144286	0.488085410020369	0.461883731890117	0.498182893847194	0.529001601156965	0.502666776072864	0.481984580233179	0.551959162173489	0.529975020815987	0.600947648214492	0.499533661183653	0.517836482838411	0.488432899448644	0.557966462088629	0.473836290577453	0.47810175424639	0.537245552906657	0.467940600897893	0.541559229435092	0.494408244231679	0.509637073639828	0.547592994635654	0.32427947913285	0.269679653447586	0.39382408713441	0.344599248702272	0.278237921234267	0.313855353290694	0.306632606514004	0.1906835826548	0.270430221844213	0.333318904786742	0.252935900204309	0.342817896389325	0.278730028396456	0.255099233641187	0.272342151516517	0.188675838659589	0.255662109773516	0.196298566939995	0.241864647093405	0.261245316588369	0.253080140160506	0.265629374825007	0.18849119498973	0.209513146489454	0.173533896609069	0.221950290626893	0.300935450707668	0.267500098592105	0.291839825999146	0.22915423627685	0.284347497219816	0.35228348789756	0.320848061353633	0.302141259230016	0.317797371281303	0.276252881413814	0.323475092974423	0.302497661233834	0.274617109413598	0.31887417218543
cg03646261	0.113467365956125	0.11379477250726	0.104138659496831	0.109853649668212	0.125113186557318	0.126843269433326	0.142648990910698	0.145329121568263	0.158622374206155	0.125936984561957	0.151350965145218	0.136622248488516	0.180193685725422	0.175452504612102	0.145249487354751	0.153200244587966	0.161520915334044	0.123373168470452	0.154797912005966	0.153329583622151	0.162508749125088	0.162485014976857	0.202685960652163	0.182325294706834	0.175359949746233	0.192495960347434	0.216538627112201	0.183522199696057	0.185951578369076	0.164543511181196	0.188497122532862	0.181290232297789	0.23293184888264	0.259025877920797	0.264731417377173	0.215869401011832	0.288927622841965	0.231893202926271	0.211246668806673	0.247115786439945	0.221676598249099	0.227731352263274	0.227363665913294	0.266257915368379	0.210525534613184	0.214815798139984	0.219567029090839	0.203670119198641	0.312430663933964	0.435658949644176	0.43599807793606	0.374909339995165	0.315695974193669	0.383639438301928	0.341712397347692	0.357749818248505	0.354864318296722	0.294300831879586	0.289457209457209	0.284880880768938	0.254024713128818	0.291601959144666
cg04005059	0.692497303959328	0.777682181880754	0.72286332491886	0.738176895306859	0.68216811666771	0.665375993478704	0.723178137651822	0.777987302784587	0.701318904447826	0.771161207996597	0.734585869277587	0.714840136942215	0.721146616541353	0.744816443766269	0.680969292542607	0.738605300812678	0.701165781840074	0.765081391637408	0.758942337341967	0.711577760552463	0.676308938385884	0.766794813318564	0.450507233327331	0.436169633621863	0.490311710193766	0.532258064516129	0.43676799578892	0.45449670793623	0.47454644543228	0.424581660805528	0.599401857390209	0.542852406476212	0.70912520961431	0.67277081981937	0.57981220657277	0.531115019705855	0.590532187547113	0.577369397902193	0.547379934374068	0.583766954057743	0.608459869848156	0.510150199483689	0.505344337708023	0.551379351885315	0.539990509832868	0.533718689788054	0.611292962356792	0.569362855851785	0.636261445242549	0.772568511552928	0.789773783700031	0.701466534564111	0.773959978936282	0.785784683946372	0.77582246722499	0.753716660123318	0.752872787377516	0.716593456307279	0.748229950572205	0.755257076784915	0.670527592480291	0.640315039601186
cg04181892	0.174852741277753	0.303504973272887	0.275444125082245	0.155692411524022	0.138320363456435	0.193967284822527	0.179452460542462	0.241268364538512	0.181253953194181	0.265938069216758	0.181844851431206	0.20530038499418	0.211258763210212	0.164821706156672	0.141855368882396	0.231869321350084	0.205103640480752	0.199890245575525	0.192019428045053	0.152964623816642	0.162484806389998	0.283094262295082	0.16919789014187	0.246322671024982	0.192066166334814	0.302629728589509	0.281395908543923	0.337017941843679	0.221992481203008	0.166720261934692	0.324720008426079	0.268104776579353	0.317872883799481	0.357355262674841	0.22740916271722	0.253094800734766	0.360251493801837	0.285280069474598	0.286663088689118	0.257175624573802	0.234702536220497	0.147290681271264	0.234439750553209	0.29460242709654	0.256032647267566	0.253595208415676	0.244474131649259	0.217858939141873	0.443117099597166	0.500961311431174	0.563427927081376	0.454963116345283	0.361033490428327	0.45035498383242	0.390241067870899	0.475190628798762	0.408411002500568	0.242905759832143	0.336233033257148	0.316106313076666	0.345725219731696	0.318744586538951
cg04239558	0.501066337411606	0.460598486426439	0.514515132798024	0.428221962631418	0.403607464952228	0.470108695652174	0.407848319120388	0.449411314252896	0.536550150308297	0.511129334582943	0.466937060911132	0.511830889873849	0.462949194547708	0.393222824125597	0.350849479320262	0.421521304147413	0.520714277263101	0.355737936889769	0.465782622378623	0.381385427192096	0.505601398983551	0.510800930541708	0.391909980757969	0.358170182781577	0.516139788098811	0.396423750899274	0.375932147747366	0.348292490567677	0.415427698574338	0.399403862079112	0.38664347826087	0.421940759148663	0.322338517993411	0.375903702888179	0.352422360248447	0.338890417960917	0.349874401630409	0.359124702996858	0.422873998062085	0.35644516682598	0.362851971884339	0.341080997406607	0.31813736553073	0.3342194092827	0.385280575000936	0.384059848691798	0.30528450133063	0.396866005756316	0.247729265298965	0.246479829764115	0.246558197747184	0.196980337078652	0.353968501481366	0.375783553321069	0.349789319546962	0.2589599579781	0.361642519360787	0.378817909859779	0.383366122748139	0.370710475331086	0.303726351996942	0.379796290718487
cg04242477	0.660689248025976	0.636373381209623	0.590415669048948	0.602812057237589	0.611230330561304	0.848377355478004	0.753009942353224	0.783981847790581	0.781154606991105	0.838728714910813	0.810516560967307	0.907966827340499	0.878641283541572	0.713794194312486	0.673038787763609	0.679517092585177	0.755339092789084	0.706751417685602	0.897052023121387	0.698148814433085	0.715050524356396	0.692141039424084	0.525601000053695	0.626496623730352	0.834694720212556	0.598900102346189	0.64630193044698	0.745945206591965	0.557630840212346	0.560887013651742	0.647035949682111	0.780370186511595	0.617003231017771	0.69535419537356	0.473629787654711	0.691126315569226	0.580460467260244	0.580797249153654	0.755749791338218	0.475689942891708	0.426787911527265	0.502008423997008	0.694942394564629	0.567915795095465	0.586818190663371	0.753089328164821	0.450277506708953	0.442126402443072	0.538571115384806	0.538300176014899	0.521906630614247	0.51374258878181	0.519054674416366	0.666576418893613	0.490783722921755	0.618225049281606	0.476472732686731	0.450340641644989	0.708169870537466	0.4429923158206	0.665775286667808	0.441417634356643
cg04775627	0.927136685520866	0.914891368043141	0.918378293626889	0.921050598686752	0.911166074096975	0.922780878367509	0.926133412480522	0.925741886163041	0.931120851596744	0.906030032848428	0.942829498127971	0.927658052400966	0.909968732757035	0.895879542740147	0.903390635574531	0.890080113100848	0.922928382681753	0.896667275939804	0.914587704981736	0.910367616687319	0.946023219546006	0.911556096862015	0.845709023941068	0.885975111183418	0.873125963289898	0.86719697722979	0.909975067316347	0.893222671368367	0.879605688429218	0.890536900561518	0.913199199410092	0.879498144263353	0.816051135123621	0.669330046317278	0.653648146442756	0.8016434324026	0.6944119612429	0.762073942489175	0.73266804992919	0.657706656400764	0.606548002001573	0.699853823227784	0.767008460368825	0.758780266093711	0.767393205765301	0.766276721676763	0.672500325902751	0.742213410237924	0.68490288885262	0.609852614577024	0.63104814013311	0.611321226844189	0.604167975616533	0.586301232963986	0.622245005483845	0.631441592694735	0.660408061083991	0.67743927214943	0.614439324116744	0.66103898578663	0.65984592494179	0.675029515938607
cg05240855	0.895207543501507	0.925576276887207	0.906373438667663	0.909609576015214	0.89352547025107	0.842894969108561	0.910582296736975	0.920453654976038	0.921448635634029	0.887757336837494	0.930928887376659	0.907858094200266	0.908680348010892	0.897921566134876	0.883170924414011	0.905817478232828	0.926306754047811	0.885663806158506	0.908417180837598	0.900367769976597	0.904827984966753	0.928685856028112	0.908942810597616	0.897539491883235	0.884995044598612	0.884724837706289	0.912023338195457	0.899480230183776	0.904656739020697	0.903816603679555	0.914712841471284	0.914867420078273	0.907080634353362	0.84610168281671	0.825187065155559	0.87815472829156	0.866628064080293	0.863469273018207	0.827038157945784	0.839706721692936	0.781514603748454	0.809198312236287	0.83354130272024	0.838660161193305	0.818684721132808	0.828619041354208	0.805883063055813	0.790794392523364	0.789706696181516	0.608255217722229	0.681019568790535	0.696342052081945	0.811251504306694	0.740708397373201	0.781402233885076	0.739429768764499	0.774415469715986	0.814013260820979	0.807631536845875	0.815937715895201	0.815758542523718	0.820763453030147
cg05360774	0.406954887218045	0.370062652423722	0.38828967642527	0.385669781931464	0.468112574231862	0.44895498392283	0.438889817756228	0.495754271936262	0.433074935400517	0.407301360057266	0.598692033293698	0.368519855595668	0.385982230997038	0.515554867667544	0.366294067067928	0.393511712241498	0.394822006472492	0.533795493934142	0.365925256858982	0.442894056847545	0.394847140039448	0.458116616479606	0.216981800155796	0.166544777607872	0.181869821874082	0.179041483867385	0.196133190118153	0.154851012492379	0.218677171246905	0.182666827270537	0.196592206881145	0.231923999646022	0.143408473093519	0.260467645459489	0.238831381095069	0.259907834101382	0.227463593317252	0.194348725017229	0.193484828582688	0.191642542279068	0.17524508968093	0.194032935988424	0.244842863076284	0.175577066269546	0.159486863481037	0.133798015001136	0.181218244466507	0.196252104531147	0.140885899814471	0.203997243280496	0.158359441754486	0.187423993132556	0.231368353284581	0.256841131580976	0.235264050455805	0.226737810427677	0.278147100424328	0.24118301380619	0.222888636732047	0.21565047254747	0.188680789475951	0.262733545236065
cg05577810	0.204252552678879	0.231054929302144	0.242160748325599	0.233348936739334	0.233242179683852	0.273896049358788	0.246118017476012	0.212648105351968	0.184876249319671	0.123111339298812	0.268408076231092	0.282865932494625	0.264922182315717	0.252388750476497	0.212098976804859	0.197910230084208	0.189773097383563	0.125514215193345	0.282119576645405	0.21014645675938	0.16382786429366	0.225307850179579	0.250869853289162	0.190716422450946	0.198302925519814	0.236509411779494	0.225842322230348	0.202490062744325	0.179476881369547	0.200507227945674	0.192473819955875	0.187120780396232	0.230762858545022	0.338448349764252	0.339584268772616	0.216162783624308	0.379851752021563	0.252165446041436	0.277164502164502	0.351768796192798	0.309074352194947	0.25165617526595	0.203469171823399	0.315730565730566	0.21750856885992	0.216956593855824	0.342212819586558	0.235350818964434	0.371922648787181	0.538679186617748	0.547471517089746	0.492456306328736	0.434404653581178	0.487893112097241	0.436629579458456	0.463041310733245	0.438003984441704	0.321238774192324	0.380088615607198	0.328902182653466	0.280528052805281	0.341966536786615
cg05938001	0.152092246068521	0.115555555555556	0.173861009432162	0.148616867845588	0.194375925012334	0.183474869701498	0.152041490006385	0.155942031928418	0.16152869559556	0.12005639237219	0.14218468965425	0.155175210539866	0.129699756559372	0.117891064159721	0.128650050829039	0.14537074613021	0.16030231881196	0.125020906506105	0.135635018495684	0.136349104859335	0.138966264314454	0.142348974604844	0.22889583702677	0.219429028450763	0.256061405590484	0.236051713119992	0.225843583503256	0.227064765300059	0.226680905244999	0.190014832767432	0.20993310315637	0.23838006594112	0.243695387601203	0.313755530226094	0.299689227468992	0.265313895203264	0.311505681818182	0.311793697051599	0.272568602734413	0.307008451378553	0.234479220112878	0.256684001089898	0.247813046738315	0.330832580128151	0.240112498445649	0.253582940738904	0.267758459811108	0.21503984434444	0.341972606781912	0.469130679628916	0.467681965555192	0.442426937424343	0.373379109144685	0.42737525379018	0.391645059060789	0.392323351368726	0.418320467543832	0.300891783746927	0.378761522898085	0.332086561581619	0.298859093416569	0.328794848206072
cg06795233	0.255945968343416	0.227455780273825	0.191361886539138	0.243800826556459	0.174481972894068	0.233016346572192	0.221747523324089	0.231678123744923	0.222237106496986	0.30513319799478	0.233741483853073	0.193423668900508	0.21330023198079	0.247993579454254	0.197036990416444	0.231390766867483	0.243943549217315	0.291412098786679	0.184136402899313	0.214746964466647	0.212439501596128	0.273826863403204	0.3542601699112	0.34260854395185	0.473792290175667	0.514718879597525	0.357639279123811	0.376753445635528	0.484303577958587	0.400030692331302	0.356904800301027	0.428489324405874	0.376276276276276	0.479170629636675	0.370061728395062	0.319632957369528	0.451961626575029	0.39837290298567	0.372947634314583	0.41550578390352	0.310080550559162	0.360224442472303	0.337030743086668	0.412597002943538	0.376166717910224	0.355289139633286	0.431827611243647	0.347480343102216	0.423070620636995	0.536929454666692	0.556132534741687	0.477075520762051	0.469429088070354	0.527174648268398	0.544616870975127	0.481096881959911	0.525865535773041	0.506022094858377	0.551277949592976	0.523498430061785	0.416945606694561	0.480965343517653
cg06829760	0.695791429120492	0.605704386465167	0.597047673867038	0.592331484938836	0.582955070010771	0.64068209500609	0.299129845180246	0.291749271850601	0.311816710874724	0.329388346000724	0.322457033372416	0.335217353622148	0.168744338266846	0.125931430637289	0.154422873545853	0.122615480463999	0.149364200450764	0.150069541029207	0.130854283913248	0.118547390436353	0.120028700287003	0.104340907730365	0.0549504776003666	0.0624926054754975	0.0625334870827218	0.0650421201055714	0.0911493226142623	0.0788100030705196	0.0783557474557064	0.0625876295768497	0.0675642669597606	0.0778499161462326	0.0515987142615463	0.0798615328555812	0.0762212328337618	0.0939578519918785	0.0890340871933557	0.058254167413515	0.0616122486626084	0.0731222319303426	0.0414434655984708	0.0663536347122734	0.0623972602739726	0.0911402238779618	0.0807499430134488	0.0609707419772173	0.0592689853125286	0.0676781912501124	0.0675665396696964	0.107884838471544	0.134351537269459	0.157866172902567	0.0637999407724649	0.063861239775303	0.077060800935399	0.0793178943271383	0.0829667361271899	0.0697366574832011	0.0623688639874571	0.0883079398434609	0.0796873933519896	0.101061685257358
cg07780630	0.461740654205608	0.572582972582973	0.540210759844703	0.504518541601745	0.488372093023256	0.680722891566265	0.608611785712823	0.577361018084394	0.57600406710727	0.60316301703163	0.52355273592387	0.553846153846154	0.470111448834853	0.489650846748902	0.464847161572052	0.418495861820799	0.615156684924127	0.417737789203085	0.51342374757819	0.482651963421194	0.505542038388754	0.482998016435251	0.325712143928036	0.406097235801262	0.371413621697044	0.399044165663456	0.43407969668075	0.348482126818753	0.349732887531063	0.383031785991577	0.394803686769722	0.411615673683431	0.106082490771947	0.0570401769259123	0.0851703406813627	0.102469486233324	0.128002785192062	0.120735024073805	0.099099856986624	0.0762332110849343	0.0553737999957047	0.108291193588398	0.0920777279521674	0.107940446650124	0.0848225115226005	0.127849696414251	0.0779305119601689	0.0860574412532637	0.0905426018740466	0.0885780885780886	0.0799540933435348	0.10671031096563	0.172429226809891	0.154950628476221	0.167419083326957	0.148003210917118	0.102962353425221	0.141297969721864	0.190221462062458	0.195509135765363	0.167416821110229	0.147789899898774
